inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数
83095,1349,48032,2024-04-26 15:55:24,2024-06-1409:29:17,,0
84360,496,47258,2023-03-14 10:07:26,2023-04-1515:03:06,,0
22902,915,13587,2021-03-10 12:56:17,2021-04-1511:37:48,,0
82497,1410,14238,2024-12-03 17:04:12,,,0
62061,8,43392,2021-05-05 17:31:38,2021-07-0719:50:04,2021-06-2809:47:07,2
53071,1,30614,2021-11-17 17:25:55,2022-02-2808:09:35,2021-12-1623:31:21,1
14063,477,8043,2022-08-18 18:17:19,2022-08-2119:01:43,,0
99779,417,56320,2022-03-08 21:56:23,2022-04-0712:24:42,,0
41952,505,30087,2023-05-28 15:26:24,2023-05-3108:18:37,,0
95137,634,30733,2023-12-06 21:22:40,2024-01-1014:44:27,,0
64349,200,23905,2021-07-15 14:52:34,2021-08-2713:44:23,2024-02-2509:00:23,0
45702,390,40099,2021-05-04 21:17:04,2021-06-1314:54:58,,0
28207,15,17173,2020-10-12 14:25:44,2021-01-1107:57:42,2020-12-1123:12:07,2
8993,841,5109,2022-03-31 22:01:08,2022-06-1619:05:18,2022-05-1621:55:08,1
12091,678,6810,2024-02-24 14:11:46,2024-03-0918:29:27,,0
52614,296,30480,2021-10-20 21:55:23,2022-02-2615:20:51,2021-12-1214:22:07,2
90171,1044,50648,2024-11-16 13:03:33,,,0
62993,445,24355,2022-02-16 15:24:25,2022-03-2614:04:38,2022-03-1516:54:14,1
48914,551,29201,2024-07-18 21:40:02,2024-07-2514:54:24,,0
16002,5,30751,2020-10-11 15:53:29,2021-01-0820:40:35,2020-12-0714:00:51,2
35077,311,24172,2024-04-05 08:31:30,2024-04-0608:58:37,,0
5120,1282,33247,2023-09-09 11:42:41,2023-10-1008:20:27,2023-10-0815:22:21,1
43229,1368,26199,2024-04-29 13:32:38,2024-06-1518:37:02,2024-05-2715:31:29,1
29860,613,18341,2023-09-25 21:23:55,2023-12-2017:10:02,2023-11-2010:02:46,2
41175,502,24600,2022-04-27 21:40:41,2022-05-2315:51:18,,0
12216,1402,6848,2024-03-26 20:40:24,2024-05-2915:04:26,,0
47068,2,28313,2020-10-03 20:27:02,2020-10-2413:56:30,2024-12-0318:00:32,0
92619,352,51972,2022-03-08 14:12:03,2022-05-0210:40:44,2022-04-0210:31:02,1
35847,576,22631,2022-04-08 19:44:56,2022-05-0311:41:16,,0
79977,971,48819,2022-10-25 14:11:57,2023-02-2714:51:13,2023-04-2813:57:59,2
20509,1275,12076,2021-03-09 16:39:25,2021-06-0417:21:00,2021-04-3013:12:16,2
44016,873,26457,2021-12-26 18:07:33,2022-01-0714:50:22,,0
33280,1424,20866,2024-09-07 18:39:15,2024-09-0718:42:42,,0
42301,628,53671,2023-04-16 14:09:29,2023-05-0915:41:29,,0
31362,1133,19471,2023-10-07 16:51:30,2023-10-2410:05:08,,0
14631,1042,28307,2022-09-02 11:35:55,2022-09-2914:08:47,,0
85007,1293,46081,2024-04-11 21:49:21,2024-04-1416:54:43,,0
63511,79,35493,2020-10-21 21:39:24,2020-11-1019:44:17,,0
87498,278,49187,2021-08-04 21:54:25,2021-11-1518:06:09,2021-10-1310:29:55,1
63726,455,13,2024-12-09 12:40:52,2024-12-1916:23:44,,0
92939,531,52125,2024-02-28 15:20:24,2024-05-2312:05:03,2024-04-2609:51:50,2
28245,620,17179,2024-12-11 20:32:47,,,0
65361,250,36823,2022-05-25 20:20:28,2022-05-2522:07:44,,0
54173,432,30824,2022-05-25 18:14:48,2022-06-1021:32:41,,0
90405,33,41632,2021-08-27 16:26:55,2021-10-2318:02:24,2021-10-1120:10:56,1
3335,439,1947,2023-02-20 11:53:56,2023-03-1009:12:04,,0
13600,879,7755,2021-03-07 16:44:11,2021-06-0615:54:40,2021-05-0111:38:14,2
80421,400,38062,2021-08-09 18:08:39,2021-08-2508:07:35,,0
52468,365,30420,2024-05-24 21:09:19,2024-05-2421:13:17,,0
49133,655,28673,2022-10-22 11:36:59,2022-12-0221:58:55,2022-11-1914:00:09,1
94976,981,53082,2022-10-10 21:39:42,2023-02-2112:34:25,,0
18233,1331,30649,2023-09-24 12:01:12,2023-09-2421:55:58,,0
49345,1008,11757,2022-05-02 15:56:05,2022-06-1010:07:39,,0
56176,506,31624,2022-11-07 21:02:51,2022-11-2121:02:31,,0
16426,1331,6158,2023-03-12 14:16:04,2023-05-2912:41:39,2023-05-0214:32:38,2
69780,416,26950,2022-05-27 16:23:00,2022-07-0114:53:00,2022-06-2020:14:25,1
38311,483,23984,2022-10-09 18:59:06,2022-11-0410:29:33,,0
75837,1043,41777,2023-02-28 16:01:17,2023-05-2516:21:31,2023-11-2310:02:56,2
88925,544,49998,2022-09-29 18:12:41,2022-10-0208:11:17,,0
67597,637,38186,2024-05-29 15:02:01,2024-06-1517:13:41,,0
91455,871,51452,2021-11-05 16:42:05,2022-01-0616:19:55,2022-01-0308:52:17,2
100115,1320,5453,2020-10-27 19:43:08,2020-12-0219:18:33,,0
55364,1441,30984,2024-05-28 21:41:00,2024-05-3120:40:09,,0
92081,1059,51746,2023-10-29 17:15:17,2023-11-2417:06:36,2023-11-2214:20:31,1
85417,1340,47940,2022-04-19 16:43:52,2022-05-3013:47:59,2022-05-1613:53:48,1
62141,1069,34553,2024-09-05 11:57:49,2024-11-2716:47:40,,0
57463,309,28520,2021-07-12 20:52:51,2021-08-2519:34:02,,0
47745,216,28763,2021-05-13 21:33:54,2021-06-1021:17:15,2021-06-1008:45:49,1
36325,952,22364,2021-11-16 15:29:17,2023-05-0815:27:44,,0
20742,1204,12114,2023-12-01 13:22:25,2023-12-1116:20:04,,0
98347,968,55342,2022-09-02 12:10:58,2022-09-2220:23:08,,0
37054,640,23282,2023-08-23 11:43:43,2023-11-1912:21:57,2023-10-1913:36:16,2
1013,944,604,2021-06-08 19:05:16,2021-10-0920:14:48,2021-07-0611:56:23,1
46300,1016,27913,2023-02-11 08:32:17,2023-02-2315:43:40,,0
89570,583,50322,2024-05-20 16:09:08,2024-05-2610:52:07,,0
66755,1449,37719,2024-10-22 16:26:01,2024-10-2419:08:18,,0
36603,495,23010,2023-10-12 21:55:23,2023-11-0919:00:43,2023-11-0918:42:17,1
37560,562,23644,2024-05-02 21:52:41,2024-05-2421:53:03,,0
64889,236,2064,2020-08-29 21:01:52,2020-10-2818:04:58,2020-09-2709:10:55,1
14190,651,42577,2024-03-28 11:51:44,2024-04-2511:32:57,,0
27655,1244,16810,2024-08-13 20:08:53,2024-09-1520:11:21,,0
35631,221,22466,2023-06-02 15:50:57,2023-06-2111:35:03,,0
81792,1069,45557,2022-09-05 11:25:54,2022-12-0516:30:22,,0
3075,492,2026,2024-04-07 21:52:11,2024-05-0521:51:34,,0
85625,145,48093,2021-07-05 21:23:54,2021-10-1415:16:56,,0
17452,932,24378,2021-12-16 21:43:40,2022-05-2120:44:49,2022-03-1918:57:21,2
98689,774,55548,2020-07-08 11:11:06,2020-10-1113:15:33,2020-08-3110:10:02,2
22601,629,13364,2024-01-04 19:17:16,2024-01-0916:19:49,,0
60444,1284,33523,2021-06-15 09:19:08,2021-11-1715:10:10,2021-10-1020:20:30,2
23967,786,11673,2021-03-28 16:41:13,2021-06-2420:15:00,2021-04-1916:33:21,1
62570,886,34670,2020-09-13 11:25:46,2020-10-2913:39:25,2020-10-1218:07:35,1
7485,78,4154,2020-11-26 21:53:44,2021-01-2116:41:37,2020-12-2610:11:09,1
2525,1164,1406,2024-12-26 17:24:51,,,0
85019,1103,47669,2023-09-25 18:03:10,2023-11-2221:54:09,2023-10-2316:28:42,1
34663,31,29769,2021-10-11 20:34:07,2021-12-1117:45:07,2021-11-0316:00:41,1
95811,385,29756,2021-02-28 17:27:03,2021-06-1516:47:06,2021-05-0416:07:43,2
1303,322,758,2020-12-08 21:12:16,2020-12-0921:02:23,,0
29211,1085,29756,2024-12-12 08:45:33,2024-12-1217:13:15,,0
91619,245,51504,2022-11-30 10:30:22,2023-04-2916:21:02,2023-03-2422:29:13,2
27670,1371,8146,2024-05-10 13:34:14,2024-06-1116:49:44,,0
29320,377,17933,2023-11-30 11:39:19,2024-01-0113:57:35,,0
33137,600,20791,2023-06-18 21:51:59,2023-06-2512:09:39,,0
4524,1451,2535,2024-11-01 18:15:32,2024-11-1920:05:23,,0
64972,539,36544,2023-05-28 09:38:13,2023-09-2520:10:02,2023-08-2621:15:42,1
36605,495,24719,2024-06-24 21:52:15,2024-08-2521:54:35,2024-07-2409:06:50,1
7855,1105,4362,2024-02-24 21:52:56,2024-02-2421:53:29,,0
13963,850,7924,2020-12-04 18:17:53,2021-01-0918:55:19,2021-01-0200:04:42,1
28041,1112,30423,2024-07-23 12:15:51,2024-08-2218:02:32,,0
3991,153,13,2021-05-20 22:07:33,2021-11-1213:17:27,2021-07-1500:08:20,2
31107,365,13,2024-05-23 17:30:12,2024-05-2317:32:47,,0
56114,399,31746,2022-11-11 17:25:47,2023-02-2016:54:45,2022-12-1012:30:00,1
19407,1414,11359,2024-08-05 11:19:10,2024-09-0609:09:06,,0
1710,197,958,2022-09-25 17:47:44,2022-11-0721:25:25,2022-10-2420:24:13,1
32916,381,20635,2021-06-19 22:11:30,2021-07-0122:08:04,,0
42227,612,24523,2023-04-16 14:18:08,2023-08-2711:16:05,2023-06-1417:57:45,2
13931,645,38614,2024-11-22 09:36:20,2024-11-2909:13:30,,0
39118,71,27170,2022-05-28 13:19:58,2022-06-1712:01:20,,0
28213,139,30640,2021-12-14 20:43:39,2021-12-1612:28:28,2022-06-1516:42:01,0
66425,367,37520,2023-05-08 16:51:30,2023-06-1013:49:52,2023-06-0516:10:59,1
13962,1324,7978,2020-10-28 12:55:09,2020-11-0208:06:49,,0
56872,174,31980,2023-10-30 21:53:52,2023-11-0319:33:38,,0
87742,841,49334,2021-09-28 12:30:17,2021-10-1417:10:01,,0
73327,313,42263,2021-08-08 16:48:20,2021-10-1218:42:26,,0
96833,1235,54388,2024-10-12 19:38:49,2024-11-0920:35:41,,0
56281,368,31667,2022-03-09 10:59:29,2022-03-1911:44:44,,0
47828,258,28958,2022-02-25 08:40:52,2022-03-2919:24:22,2022-03-2623:07:37,1
67008,685,24410,2024-10-30 12:55:24,2024-10-3012:55:37,,0
78625,572,44027,2024-06-26 13:26:08,2024-06-2813:51:20,,0
33117,539,20779,2023-05-27 19:14:20,2023-10-0919:03:02,2023-08-2621:16:00,1
57112,927,32099,2020-10-24 12:24:51,2020-10-2812:28:17,,0
35583,365,22431,2024-05-31 17:54:50,2024-05-3117:56:26,,0
65446,1223,36845,2023-10-14 17:53:37,2023-10-2012:09:55,,0
44929,29,26952,2021-11-16 16:20:00,2021-12-2009:17:13,,0
56387,628,24334,2023-10-09 17:18:42,2023-12-0309:40:36,2023-11-0817:08:05,1
18058,865,10519,2021-07-02 12:26:58,2021-07-1217:03:03,,0
27246,274,16561,2021-11-25 17:44:28,2021-12-0209:38:53,2024-12-2915:32:22,0
74210,636,42189,2022-09-20 16:42:23,2022-12-1018:24:45,2022-11-1716:08:27,2
39848,72,24409,2022-04-25 15:47:50,2022-04-2517:44:10,2021-07-1711:41:12,0
2791,56,1649,2021-12-04 19:35:02,2022-03-0809:40:45,2022-02-1722:11:59,1
82436,107,45902,2021-05-29 10:41:31,2021-06-2221:43:29,2021-06-2112:03:02,1
33835,1,21240,2021-10-27 16:03:44,2022-01-0715:52:03,2021-12-1623:32:08,2
63667,504,35928,2024-06-15 18:50:56,2024-06-1518:51:52,,0
92920,384,52125,2024-01-10 08:38:39,2024-02-2917:29:30,2024-02-2319:23:10,1
78046,474,43725,2024-08-18 21:25:01,2024-11-1519:32:55,2024-10-1712:35:06,2
95520,541,28425,2024-06-05 15:15:09,2024-06-0715:42:57,,0
38868,991,24179,2022-04-10 18:58:20,2022-05-0218:55:55,,0
87342,782,49085,2021-01-22 18:30:10,2021-04-2918:26:43,2021-04-1809:05:22,2
26417,11,56516,2021-06-08 18:19:17,2021-07-0919:14:21,,0
91902,1029,51496,2022-09-05 15:30:21,2022-09-3017:44:07,,0
69331,107,39394,2020-11-15 19:40:18,2020-11-2908:04:35,,0
65237,959,36736,2022-06-24 14:25:04,2022-06-2414:26:44,,0
29867,1199,18347,2024-12-23 22:00:46,,,0
57911,313,32579,2022-06-26 16:46:21,2022-07-2812:05:40,,0
7464,1167,4139,2024-01-20 14:18:12,2024-04-1319:59:34,2024-03-1919:05:41,2
54168,428,30633,2022-12-11 15:48:23,2022-12-1719:25:05,,0
84783,1135,47522,2024-05-11 19:04:12,2024-06-1318:37:02,,0
37599,1118,23665,2023-11-30 18:39:05,2024-05-1619:58:53,,0
27750,918,16854,2020-12-07 13:26:22,2020-12-0817:28:48,,0
87633,771,49251,2020-12-10 11:06:40,2021-04-2321:29:40,2021-03-1420:10:46,2
18150,858,10577,2020-10-04 13:57:19,2020-10-2409:54:41,,0
555,1135,305,2024-10-06 15:20:38,2024-10-2314:45:26,,0
25925,780,15534,2020-12-14 16:17:30,2021-01-0313:57:08,,0
38841,608,24305,2023-05-06 13:59:17,2023-08-1913:30:46,2023-05-2908:28:34,1
25865,1186,15499,2024-03-25 12:54:19,2024-05-1308:57:20,2024-04-1614:09:44,1
15412,484,8938,2024-05-26 14:19:49,2024-06-1521:26:47,,0
53134,41,23132,2021-10-14 18:17:33,2021-10-1717:00:30,2024-05-3110:33:13,0
42856,1034,24357,2024-10-27 11:24:12,2024-11-1215:12:21,,0
62123,961,34543,2022-04-02 19:18:26,2022-04-2020:50:20,,0
38702,878,24185,2020-09-09 19:15:54,2020-10-1514:13:48,,0
29229,1142,9619,2023-10-13 09:09:38,2024-01-0821:15:16,2023-12-1212:15:02,2
46293,1010,27909,2022-10-15 13:46:49,2022-11-1917:05:18,,0
96944,166,802,2021-03-25 21:40:17,2021-03-2920:58:20,,0
20736,1200,11114,2024-09-04 17:26:11,2024-10-1516:54:38,,0
53978,327,30733,2021-04-16 19:15:18,2021-04-2619:06:16,,0
39811,7,24520,2022-03-30 16:07:47,2022-06-0411:12:12,2022-05-1623:19:06,1
34603,88,21737,2022-04-06 17:00:37,2022-04-1812:11:29,,0
78559,541,43989,2022-12-11 14:44:05,2023-02-2016:04:09,,0
30549,551,18889,2024-11-03 15:52:39,2024-11-1716:33:32,,0
96886,589,54440,2024-12-26 13:40:34,,,0
31422,948,19502,2020-11-28 16:57:35,2020-12-0619:22:23,,0
35174,453,24090,2024-05-08 15:21:39,2024-05-0820:16:42,,0
53266,165,24410,2020-01-04 21:43:43,2020-08-1415:01:51,,0
56763,819,31653,2020-11-21 18:49:53,2020-12-0418:02:54,,0
25566,777,42587,2023-12-17 11:52:13,2024-02-2915:49:03,2024-01-1021:11:46,1
95472,85,53562,2020-12-03 21:14:07,2020-12-1313:06:56,,0
84920,1157,47603,2023-09-22 17:11:33,2023-12-1110:45:21,2023-11-1209:59:26,2
20137,157,11760,2021-05-07 16:40:31,2021-06-2809:23:37,2021-05-3114:10:31,1
66609,435,37624,2023-09-18 21:52:56,2023-09-2115:47:55,,0
64788,648,36411,2023-11-04 13:15:51,2023-11-2915:41:22,,0
57598,77,32244,2021-05-29 09:52:47,2021-06-0217:14:58,2021-04-2013:43:21,0
81101,623,32150,2024-11-17 21:36:38,2024-11-2321:58:14,,0
82622,1439,46001,2024-04-20 16:59:23,2024-06-2411:48:14,2024-05-1413:21:23,1
11709,1266,6140,2021-10-21 18:48:12,2021-11-0812:28:12,,0
28685,223,38817,2022-03-01 16:52:54,2022-05-2108:38:40,2022-03-2615:07:01,1
36670,960,3967,2021-12-05 13:32:15,2021-12-2712:52:05,2023-04-1817:33:49,1
84463,53,31601,2021-04-16 15:54:18,2021-04-1619:24:48,,0
7773,514,4314,2022-09-12 18:02:16,2022-10-2618:58:54,,0
45600,317,27477,2021-01-22 09:37:48,2021-05-2115:49:56,2021-04-1507:37:11,2
21596,431,27209,2023-10-17 19:08:57,2023-11-2818:50:24,2023-11-1413:46:57,1
6358,940,3551,2021-05-17 15:12:27,2021-06-1815:37:38,,0
101842,1314,53120,2021-06-29 17:44:25,2021-11-1101:02:34,2023-11-2418:49:15,2
100246,1231,56665,2023-10-08 17:49:08,2023-10-2309:28:49,,0
5374,467,2989,2022-11-14 20:45:52,2022-12-1119:12:58,,0
8480,869,4773,2022-05-28 11:06:38,2022-05-3116:25:44,,0
91398,1343,4903,2024-06-21 15:57:39,2024-08-3014:11:29,,0
93100,1178,52129,2024-09-28 21:55:01,2024-10-2811:04:57,,0
94617,494,53117,2022-10-28 16:33:37,2022-11-0113:43:55,,0
91308,1020,21575,2023-04-11 16:35:34,2023-05-0615:56:15,2023-05-0420:57:18,1
1020,796,609,2021-05-07 20:15:35,2021-06-0707:36:22,2021-05-2905:59:34,1
28930,187,17644,2022-10-15 19:02:23,2022-10-1519:03:30,2024-12-2416:29:01,0
78578,830,30047,2021-09-14 10:28:45,2022-02-2011:29:57,2021-11-1011:01:11,1
25862,992,15495,2023-07-27 17:08:31,2023-07-3012:09:05,,0
82484,1410,45932,2024-06-07 14:40:23,2024-10-1812:34:48,2024-09-2422:01:24,2
66656,1136,37656,2024-07-04 15:05:53,2024-09-0416:04:46,,0
42431,653,19976,2023-03-24 15:37:18,2023-03-3018:41:28,,0
90801,923,51018,2021-03-31 12:28:21,2021-04-0117:43:53,,0
96608,854,6163,2021-04-20 14:42:46,2021-05-1517:10:40,,0
82469,1029,45927,2023-03-21 17:18:40,2023-05-2110:40:47,2023-04-1817:11:36,1
641,733,19514,2023-12-30 16:21:21,2024-03-1312:19:38,2024-02-1914:08:25,1
76754,264,24378,2021-07-15 18:16:22,2021-07-1519:22:38,,0
94746,392,53253,2022-02-27 20:34:46,2022-04-0414:41:47,,0
6945,1279,3685,2020-11-26 17:39:18,2020-12-1521:56:41,,0
8456,1162,4761,2024-11-26 15:37:07,2024-11-2921:18:56,,0
25293,1365,15099,2024-10-19 15:58:41,,2024-12-1613:10:26,2
79157,1351,44222,2022-10-11 09:40:53,2023-03-0109:39:13,2022-11-3009:51:11,2
57489,376,32246,2020-10-04 11:43:36,2020-10-1112:18:53,,0
36262,1102,32437,2023-02-28 17:12:05,2023-05-2218:39:49,2023-03-2820:17:27,1
7518,180,4179,2021-12-30 16:20:09,2022-02-2114:18:12,,0
15760,1384,9093,2024-01-23 08:38:04,2024-03-0319:14:45,2024-02-1914:34:26,1
78849,1055,17117,2022-09-07 16:42:23,2022-12-0616:48:10,2023-04-2111:07:19,2
99133,1248,24358,2024-10-23 21:45:51,2024-12-2220:29:31,2024-11-2110:50:46,1
17625,935,10274,2021-01-14 18:28:50,2021-05-2015:47:00,2021-04-1315:54:01,2
65880,959,37138,2020-09-22 13:20:22,2020-10-2309:34:02,2020-10-1309:36:51,1
77123,625,43183,2024-02-26 16:58:29,2024-06-2311:00:50,2024-04-1817:57:43,2
87022,351,48904,2022-09-22 21:39:58,2023-02-2517:42:23,2022-11-2017:50:13,2
75000,718,42482,2024-04-10 13:05:50,2024-06-1813:32:52,2024-05-0812:04:06,1
20594,358,38734,2022-09-25 09:38:35,2023-03-0215:09:06,2023-05-0810:37:12,1
90183,1045,50655,2024-02-29 12:41:39,2024-06-2718:17:55,,0
2294,1284,1097,2020-08-12 17:28:35,2020-09-1317:22:08,,0
71238,465,53671,2023-03-16 21:59:35,2023-04-1818:03:15,2023-04-1517:54:10,1
4192,504,28307,2023-09-24 18:03:42,2023-09-2418:04:04,,0
38169,45,24031,2021-09-08 15:25:29,2021-11-2317:08:00,2021-10-2923:20:49,2
24030,21,14271,2020-09-16 20:31:01,2020-09-2710:04:18,,0
54954,1036,31369,2024-01-20 20:44:33,2024-02-1919:35:02,,0
36744,365,23165,2024-05-25 16:12:30,2024-05-2516:16:08,,0
55868,236,31653,2023-11-15 14:25:11,2024-02-2713:06:50,2024-03-2417:12:56,1
82183,1351,13861,2024-05-24 12:52:26,2024-08-2616:56:20,2024-06-2110:01:23,1
34919,1065,21932,2022-09-11 14:38:36,2022-09-3008:24:22,,0
99739,1073,56288,2023-06-30 22:08:03,2023-09-2515:54:48,2023-08-2601:16:41,1
21475,1207,12718,2023-09-27 17:20:54,2023-12-2510:31:58,2023-11-2617:39:01,2
80809,632,49709,2023-12-24 18:54:34,2024-01-1211:15:35,,0
10095,261,19819,2022-11-10 18:16:52,2022-12-1320:18:45,2024-11-2018:53:41,0
75633,434,31624,2022-02-23 14:10:20,2022-03-0609:48:19,,0
83529,869,46648,2021-03-13 10:50:49,2021-03-3116:44:09,,0
8736,158,31629,2021-07-02 21:50:10,2021-07-1811:59:52,,0
86209,91,48495,2020-09-12 10:16:10,2020-09-1408:43:02,,0
87397,146,49131,2021-07-31 16:44:46,2021-08-0912:34:28,,0
54534,473,30633,2022-12-05 16:07:09,2023-02-1912:42:55,,0
2576,1128,1461,2024-01-12 13:51:06,2024-02-1912:21:40,,0
100142,1160,56583,2024-06-28 09:34:00,2024-07-2615:21:50,,0
43623,1202,24363,2024-03-08 11:34:14,2024-03-2409:56:24,,0
83755,186,45282,2021-06-10 11:49:25,2021-07-0520:52:41,2024-08-2112:49:08,0
101734,902,57710,2022-05-20 16:05:13,2022-06-2112:41:45,2022-06-1214:22:40,1
28520,1230,17321,2024-03-26 13:14:50,2024-04-1815:45:47,,0
98219,401,55141,2022-09-27 12:55:58,2022-11-0117:21:11,,0
24823,1006,12121,2024-02-21 20:03:52,2024-03-2012:09:45,,0
64291,423,36017,2021-07-26 19:04:41,2021-08-2509:51:30,2021-08-2317:22:15,1
9367,20,5342,2021-05-26 10:09:38,2021-06-0409:51:52,,0
44856,770,26910,2020-01-09 20:26:44,2020-08-1017:52:26,,0
41673,450,25696,2023-09-24 18:52:36,2023-12-2310:14:18,2023-11-1510:00:39,2
8852,358,5011,2020-11-06 16:56:14,2020-12-1616:27:22,2020-11-2701:00:15,1
19106,864,11186,2021-06-21 14:57:54,2021-06-2311:22:01,,0
3741,437,2136,2024-06-07 13:23:07,2024-06-1318:48:46,,0
33011,499,20377,2022-03-01 12:06:57,2022-03-1617:50:01,,0
70749,354,40342,2023-08-28 21:53:12,2023-11-0612:29:45,2023-09-2609:49:34,1
63593,357,35553,2021-06-18 09:38:09,2021-07-2017:16:36,,0
16587,478,9706,2022-08-09 17:22:42,2022-09-1118:52:42,,0
13222,355,7532,2023-03-24 14:45:51,2023-06-2015:32:06,2023-05-2011:57:44,2
59732,260,33179,2020-08-16 17:25:45,2020-09-2713:39:20,2020-09-1021:29:24,1
12328,1304,37091,2020-01-08 15:44:15,2020-11-1612:06:44,2020-10-1122:27:55,1
63367,959,35385,2021-03-02 16:24:05,2021-03-0216:26:04,,0
30809,900,19080,2021-04-01 09:53:30,2021-06-0118:29:49,2021-05-2819:01:18,2
18755,868,10951,2021-06-29 09:37:45,2021-11-1814:16:30,2021-10-1614:17:48,1
32462,684,28309,2023-12-04 21:21:15,2024-01-1618:05:50,2023-12-2812:41:28,1
93043,1406,52130,2023-09-06 14:52:58,2023-10-1516:16:53,2024-11-2019:06:39,2
22527,371,13364,2022-04-29 19:05:07,2022-06-1008:15:29,2022-05-2008:09:24,1
60889,965,36287,2021-12-16 13:50:38,2022-05-1421:57:55,2022-03-1415:08:08,2
24378,922,16391,2021-03-16 15:55:04,2021-06-2319:09:40,2021-05-1111:10:41,2
45602,317,27479,2021-07-07 18:50:30,2021-10-1808:17:05,,0
50274,927,28518,2020-09-12 18:06:02,2020-09-1409:26:57,,0
17295,409,10087,2022-07-01 15:41:30,2022-10-0715:01:57,2022-09-0717:23:06,2
66351,1445,37403,2024-10-13 20:57:35,,2024-12-0519:49:52,2
40312,311,24358,2022-03-23 12:48:14,2022-05-1321:17:06,2022-05-1321:13:24,1
97432,352,54766,2022-10-04 15:50:52,2022-10-2312:57:40,,0
61118,1223,30420,2024-01-07 17:52:24,2024-02-1815:49:45,,0
1956,860,1145,2021-08-29 20:50:58,2021-10-1016:37:24,2021-09-2511:35:50,1
101609,1316,43662,2023-11-13 13:41:46,2024-02-2314:05:44,2024-11-1913:04:25,2
90251,1153,50691,2024-02-29 11:24:40,2024-05-3115:29:15,2024-04-2909:36:26,2
12654,1087,7146,2023-02-17 15:57:14,2023-02-2813:49:29,,0
6030,88,3351,2021-03-04 21:18:19,2021-03-2710:53:22,,0
76189,378,42903,2022-02-18 13:25:00,2022-06-1516:36:11,2022-05-1415:14:02,2
57486,372,32357,2021-05-30 18:19:57,2021-06-1518:53:50,,0
63636,504,35581,2022-11-22 21:47:04,2022-11-2609:46:35,,0
85749,54,48171,2022-03-23 08:21:31,2022-03-2613:07:30,,0
102203,1044,58034,2022-10-24 21:40:57,2022-11-2621:17:15,,0
87464,1192,49173,2024-11-18 15:09:04,,2025-01-17,2
21906,1331,12982,2021-01-11 12:04:30,2021-01-1211:47:30,,0
60344,1333,33489,2020-10-25 20:19:41,2021-01-1217:55:40,2020-12-1917:36:51,2
10647,1200,5986,2024-04-15 16:32:16,2024-05-0617:48:09,2024-05-0613:52:23,1
42397,642,24391,2022-12-14 16:05:51,2023-02-1618:49:19,,0
82470,1029,52817,2023-06-28 18:59:32,2023-10-2517:23:21,2023-09-2312:08:04,2
82973,307,46241,2021-04-10 17:02:41,2021-06-1717:17:39,2021-05-0915:29:54,1
11735,1279,6588,2022-12-14 10:19:15,2023-05-1019:42:56,,0
77644,9,43526,2020-09-15 15:59:32,2020-10-0817:16:56,,0
6240,1165,3478,2024-05-23 16:28:16,2024-06-1218:14:17,,0
14542,200,30048,2022-10-15 11:42:03,2022-11-0808:58:27,,0
56198,578,31791,2021-10-30 15:50:45,2022-02-1319:30:12,2021-12-2910:03:27,2
66971,862,37855,2021-04-17 14:05:36,2021-04-1918:42:44,,0
27010,12,16396,2022-01-03 11:54:37,2022-01-0416:05:31,2021-10-1022:08:42,0
5910,562,3270,2024-03-24 21:58:47,2024-03-2914:46:30,,0
82940,305,46214,2021-08-22 21:55:50,2021-08-2418:55:34,,0
153,409,36,2023-06-29 09:19:37,2023-09-2518:00:29,2023-08-1918:40:52,2
90459,39,50787,2021-03-10 12:13:08,2021-05-0921:55:58,2021-04-0916:26:05,1
95889,527,53762,2022-08-07 17:25:39,2022-08-1909:14:09,,0
66990,125,37875,2020-09-30 20:03:58,2020-09-3021:58:02,,0
43361,624,24363,2022-09-13 16:31:08,2022-10-0818:41:11,,0
4956,438,2717,2024-12-12 16:49:03,,,0
10312,210,5987,2021-10-10 21:07:20,2021-11-1015:42:38,,0
82573,1409,45950,2024-03-01 12:50:23,2024-04-0114:25:35,2024-03-2917:17:08,1
7517,180,4159,2020-10-24 16:07:34,2020-11-2318:04:33,,0
43378,683,32258,2023-10-27 18:12:19,2023-11-0721:45:14,,0
19420,1415,11409,2023-09-03 17:30:15,2023-09-1108:19:55,,0
12872,580,7313,2022-02-28 21:23:40,2022-03-0517:39:22,,0
50488,629,29658,2023-10-13 17:07:44,2023-10-1621:49:08,,0
47716,169,28307,2021-08-25 17:53:47,2021-11-2218:47:53,,0
46588,1140,27106,2024-06-18 12:58:57,2024-08-2220:00:52,2024-08-1621:03:05,1
95641,180,53684,2020-10-11 10:29:28,2020-10-1114:13:39,,0
65608,1069,36997,2023-08-14 17:08:45,2023-09-1112:11:18,,0
19901,1331,31628,2023-04-07 16:32:29,2023-06-1918:45:26,2023-05-2912:51:04,2
63532,180,35510,2021-06-09 20:30:16,2021-06-1319:04:35,,0
55727,343,31594,2022-09-24 15:14:38,2022-11-0615:21:02,2022-10-2211:59:08,1
41563,364,25637,2023-04-07 16:57:30,2023-04-2717:14:16,,0
8780,469,24339,2022-04-04 11:41:50,2022-08-0908:05:15,2022-05-0215:59:58,1
99548,970,56136,2022-04-06 14:54:49,2022-04-2219:46:35,,0
39996,130,30967,2022-03-16 21:45:50,2022-04-1909:10:56,2022-04-1115:02:49,1
